LAMMPS data file - Dimer fluid system

2532 atoms
1266 bonds
1 atom types
1 bond types

0.0 30.0 xlo xhi
0.0 10.0 ylo yhi
0.0 10.0 zlo zhi

Masses

1 1.0

Atoms # molecular

329 165 1 5.200672 1.478674 1.071344 0 0 0
330 165 1 6.049328 1.021326 1.178656 0 0 0
331 166 1 5.642901 0.766633 1.339487 0 0 0
332 166 1 5.607099 1.733367 1.410513 0 0 0
333 167 1 5.249434 1.421638 1.370608 0 0 0
334 167 1 6.000566 1.078362 1.879392 0 0 0
335 168 1 5.709739 1.372166 2.336649 0 0 0
336 168 1 5.540261 1.127834 1.413351 0 0 0
337 169 1 6.025442 1.068438 2.329711 0 0 0
338 169 1 5.224558 1.431562 1.920289 0 0 0
339 170 1 5.437342 1.687613 2.282784 0 0 0
340 170 1 5.812658 0.812387 2.467216 0 0 0
341 171 1 5.398866 1.648972 2.467171 0 0 0
342 171 1 5.851134 0.851028 2.782829 0 0 0
343 172 1 5.734040 1.547232 3.242408 0 0 0
344 172 1 5.515960 0.952768 2.507592 0 0 0
345 173 1 5.542396 1.725120 3.073402 0 0 0
346 173 1 5.707604 0.774880 3.176598 0 0 0
347 174 1 5.273136 1.184746 3.702351 0 0 0
348 174 1 5.976864 1.315254 3.047649 0 0 0
349 175 1 5.214394 1.196685 3.372442 0 0 0
350 175 1 6.035606 1.303315 3.877558 0 0 0
351 176 1 5.902913 1.312788 4.267489 0 0 0
352 176 1 5.347087 1.187212 3.482511 0 0 0
353 177 1 5.246933 1.247187 4.428780 0 0 0
354 177 1 6.003067 1.252813 3.821220 0 0 0
355 178 1 5.571967 0.768304 4.355481 0 0 0
356 178 1 5.678033 1.731696 4.394519 0 0 0
357 179 1 5.594444 0.765964 4.625856 0 0 0
358 179 1 5.655556 1.734036 4.624144 0 0 0
359 180 1 5.693343 1.712169 5.005209 0 0 0
360 180 1 5.556657 0.787831 4.744791 0 0 0
361 181 1 5.721037 1.658556 5.368071 0 0 0
362 181 1 5.528963 0.841444 4.881929 0 0 0
363 182 1 5.696488 0.772004 5.334577 0 0 0
364 182 1 5.553512 1.727996 5.415423 0 0 0
365 183 1 5.186834 1.095828 5.485478 0 0 0
366 183 1 6.063166 1.404172 5.764522 0 0 0
367 184 1 6.006305 1.058533 5.644410 0 0 0
368 184 1 5.243695 1.441467 6.105590 0 0 0
369 185 1 5.672523 1.161519 6.599487 0 0 0
370 185 1 5.577477 1.338481 5.650513 0 0 0
371 186 1 5.402666 0.835934 6.255241 0 0 0
372 186 1 5.847334 1.664066 6.494759 0 0 0
373 187 1 5.712815 1.343780 6.157326 0 0 0
374 187 1 5.537185 1.156220 7.092674 0 0 0
375 188 1 5.341434 0.887979 6.720870 0 0 0
376 188 1 5.908566 1.612021 7.029130 0 0 0
377 189 1 6.092077 1.379970 7.138096 0 0 0
378 189 1 5.157923 1.120030 7.111904 0 0 0
379 190 1 5.573394 0.989105 6.969420 0 0 0
380 190 1 5.676606 1.510895 7.780580 0 0 0
381 191 1 5.372635 1.176762 7.217357 0 0 0
382 191 1 5.877365 1.323238 8.032643 0 0 0
383 192 1 5.728793 1.163747 7.409154 0 0 0
384 192 1 5.521207 1.336253 8.340846 0 0 0
385 193 1 5.613012 1.011074 7.703105 0 0 0
386 193 1 5.636988 1.488926 8.546895 0 0 0
387 194 1 5.358322 1.095394 8.000560 0 0 0
388 194 1 5.891678 1.404606 8.749440 0 0 0
389 195 1 5.500502 1.466362 8.209172 0 0 0
390 195 1 5.749498 1.033638 9.040828 0 0 0
391 196 1 5.840804 0.819598 8.816628 0 0 0
392 196 1 5.409196 1.680402 8.933372 0 0 0
393 197 1 5.603091 0.870682 9.426434 0 0 0
394 197 1 5.646909 1.629318 8.823566 0 0 0
395 198 1 5.806510 1.414746 8.956505 0 0 0
396 198 1 5.443490 1.085254 9.793495 0 0 0
397 199 1 5.311538 1.102499 9.964426 0 0 0
398 199 1 5.938462 1.397501 9.285574 0 0 0
399 200 1 5.225887 1.059483 9.675910 0 0 0
400 200 1 6.024113 1.440517 10.074090 0 0 0
401 201 1 5.860480 4.135150 -0.052296 0 0 0
402 201 1 5.389520 3.364850 0.302296 0 0 0
403 202 1 5.255911 3.456527 0.488455 0 0 0
404 202 1 5.994089 4.043473 0.261545 0 0 0
405 203 1 6.082307 3.790903 0.468723 0 0 0
406 203 1 5.167693 3.709097 0.781277 0 0 0
407 204 1 5.942932 3.576428 1.197516 0 0 0
408 204 1 5.307068 3.923572 0.552484 0 0 0
409 205 1 5.375783 3.346906 1.228109 0 0 0
410 205 1 5.874217 4.153094 1.021891 0 0 0
411 206 1 5.970343 3.459855 1.553267 0 0 0
412 206 1 5.279657 4.040145 1.196733 0 0 0
413 207 1 5.516232 3.277362 1.622146 0 0 0
414 207 1 5.733768 4.222638 1.627854 0 0 0
415 208 1 5.205663 3.840225 1.648636 0 0 0
416 208 1 6.044337 3.659775 2.101364 0 0 0
417 209 1 5.458400 3.823273 1.675444 0 0 0
418 209 1 5.791600 3.676727 2.574556 0 0 0
419 210 1 5.938484 4.088339 2.524931 0 0 0
420 210 1 5.311516 3.411661 2.225069 0 0 0
421 211 1 6.072085 3.599535 2.512304 0 0 0
422 211 1 5.177915 3.900465 2.737696 0 0 0
423 212 1 5.932643 3.681346 2.506398 0 0 0
424 212 1 5.317357 3.818654 3.243602 0 0 0
425 213 1 5.354087 3.347981 3.139557 0 0 0
426 213 1 5.895913 4.152019 3.110443 0 0 0
427 214 1 5.439325 3.840851 3.813743 0 0 0
428 214 1 5.810675 3.659149 2.936257 0 0 0
429 215 1 5.183595 3.827931 3.439761 0 0 0
430 215 1 6.066405 3.672069 3.810239 0 0 0
431 216 1 5.737451 4.089975 4.202104 0 0 0
432 216 1 5.512549 3.410025 3.547896 0 0 0
